                         Date  Latitude  Longitude  Pressure(dbar)  Temperature(°C)  Salinity(PSU)
2025-01-05 20:08:02.002157056  26.94225  -26.59429      630.000000        11.366000      35.339001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      631.960022        11.345000      35.337002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      633.960022        11.325000      35.334999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      636.000000        11.315000      35.334000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      638.039978        11.288000      35.332001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      640.000000        11.280000      35.331001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      642.000000        11.255000      35.328999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      644.039978        11.244000      35.327999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      646.039978        11.234000      35.327000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      648.000000        11.232000      35.327000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      650.039978        11.219000      35.325001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      652.039978        11.186000      35.321999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      654.000000        11.141000      35.318001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      656.000000        11.111000      35.314999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      658.000000        11.067000      35.311001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      660.000000        11.034000      35.307999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      662.000000        11.017000      35.306000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      664.000000        10.988000      35.303001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      666.000000        10.963000      35.300999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      668.000000        10.946000      35.299000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      670.000000        10.917000      35.296001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      672.000000        10.881000      35.292999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      674.000000        10.871000      35.292000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      676.039978        10.852000      35.289001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      678.039978        10.815000      35.285999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      680.039978        10.763000      35.282001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      682.039978        10.721000      35.278999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      684.000000        10.713000      35.278000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      686.000000        10.704000      35.276001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      688.000000        10.699000      35.276001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      690.000000        10.678000      35.272999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      692.000000        10.641000      35.270000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      694.000000        10.621000      35.268002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      695.960022        10.580000      35.264000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      698.000000        10.523000      35.257000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      700.000000        10.478000      35.252998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      702.039978        10.452000      35.249001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      704.039978        10.407000      35.244999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      706.000000        10.381000      35.242001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      708.000000        10.368000      35.241001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      710.000000        10.352000      35.238998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      712.000000        10.331000      35.237000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      714.039978        10.318000      35.235001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      716.000000        10.297000      35.233002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      718.000000        10.286000      35.230999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      720.000000        10.274000      35.230000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      722.000000        10.257000      35.228001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      724.000000        10.236000      35.226002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      726.000000        10.228000      35.224998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      728.000000        10.205000      35.222000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      730.000000        10.170000      35.217999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      731.960022        10.113000      35.212002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      734.000000        10.081000      35.209000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      736.000000        10.052000      35.206001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      738.000000        10.027000      35.203999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      740.000000        10.014000      35.203999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      742.000000        10.014000      35.207001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      744.000000         9.990000      35.207001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      745.960022         9.950000      35.200001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      747.960022         9.872000      35.192001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      750.000000         9.841000      35.189999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      752.000000         9.829000      35.189999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      754.000000         9.826000      35.189999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      756.000000         9.826000      35.191002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      758.000000         9.833000      35.193001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      760.000000         9.827000      35.194000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      762.000000         9.843000      35.200001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      764.000000         9.830000      35.198002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      766.000000         9.804000      35.195999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      767.960022         9.757000      35.195000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      770.000000         9.758000      35.194000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      772.039978         9.736000      35.193001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      774.000000         9.729000      35.192001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      776.000000         9.693000      35.188000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      778.039978         9.614000      35.182999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      780.000000         9.594000      35.181000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      782.000000         9.568000      35.178001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      784.000000         9.561000      35.178001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      786.000000         9.561000      35.176998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      788.039978         9.550000      35.175999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      790.039978         9.544000      35.174999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      792.000000         9.503000      35.173000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      794.000000         9.482000      35.172001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      796.000000         9.465000      35.169998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      798.039978         9.435000      35.166000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      800.000000         9.416000      35.164001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      802.000000         9.411000      35.164001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      804.000000         9.402000      35.162998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      805.960022         9.379000      35.161999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      808.000000         9.355000      35.160999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      810.000000         9.349000      35.160999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      812.000000         9.342000      35.160999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      814.039978         9.336000      35.160999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      816.039978         9.325000      35.160000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      818.039978         9.319000      35.160000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      820.000000         9.314000      35.159000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      822.000000         9.311000      35.158001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      824.039978         9.292000      35.157001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      826.000000         9.276000      35.155998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      828.000000         9.264000      35.154999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      830.000000         9.241000      35.153000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      832.000000         9.222000      35.152000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      834.039978         9.211000      35.151001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      836.000000         9.201000      35.150002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      838.000000         9.184000      35.147999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      840.000000         9.175000      35.146999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      841.960022         9.155000      35.145000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      844.000000         9.116000      35.141998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      846.039978         9.089000      35.139000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      848.039978         9.051000      35.136002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      850.039978         9.018000      35.132999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      852.000000         9.008000      35.132000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      854.000000         8.997000      35.131001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      856.000000         8.990000      35.130001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      858.000000         8.985000      35.130001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      859.960022         8.978000      35.129002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      861.960022         8.958000      35.127998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      864.000000         8.943000      35.125999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      866.000000         8.939000      35.125999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      868.000000         8.933000      35.125999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      870.000000         8.927000      35.125000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      872.000000         8.923000      35.125000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      874.000000         8.918000      35.125000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      876.000000         8.907000      35.126999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      878.000000         8.897000      35.126999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      880.039978         8.876000      35.125000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      882.000000         8.848000      35.124001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      884.000000         8.837000      35.123001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      886.000000         8.824000      35.122002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      887.960022         8.796000      35.119999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      890.000000         8.761000      35.117001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      892.000000         8.729000      35.115002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      894.000000         8.715000      35.113998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      896.000000         8.703000      35.113998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      898.000000         8.694000      35.112999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      900.000000         8.680000      35.112000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      902.000000         8.670000      35.111000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      904.039978         8.644000      35.109001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      906.000000         8.619000      35.106998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      908.000000         8.605000      35.105999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      910.000000         8.576000      35.105000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      912.000000         8.568000      35.104000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      914.000000         8.553000      35.103001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      916.000000         8.514000      35.099998
2025-01-05 20:08:02.002157056  26.94225  -26.59429      918.000000         8.473000      35.098000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      920.039978         8.427000      35.096001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      922.000000         8.396000      35.094002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      924.000000         8.349000      35.091000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      925.960022         8.317000      35.090000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      928.000000         8.285000      35.088001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      930.000000         8.256000      35.087002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      931.960022         8.251000      35.087002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      934.000000         8.245000      35.085999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      936.000000         8.232000      35.085999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      938.000000         8.224000      35.084999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      940.000000         8.206000      35.084000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      942.000000         8.190000      35.083000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      944.039978         8.183000      35.083000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      946.000000         8.177000      35.082001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      948.000000         8.176000      35.082001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      950.039978         8.165000      35.083000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      952.000000         8.135000      35.078999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      954.000000         8.110000      35.077000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      956.000000         8.104000      35.077000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      958.000000         8.097000      35.076000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      960.000000         8.093000      35.075001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      961.960022         8.091000      35.075001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      964.000000         8.086000      35.075001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      966.000000         8.078000      35.074001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      968.000000         8.071000      35.073002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      970.000000         8.070000      35.073002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      972.000000         8.065000      35.073002
2025-01-05 20:08:02.002157056  26.94225  -26.59429      974.039978         8.057000      35.071999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      976.000000         8.008000      35.064999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      978.000000         7.943000      35.056999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      980.000000         7.932000      35.056000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      982.000000         7.921000      35.054001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      984.000000         7.888000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      986.000000         7.866000      35.048000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      988.000000         7.849000      35.047001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      990.000000         7.837000      35.048000
2025-01-05 20:08:02.002157056  26.94225  -26.59429      992.000000         7.811000      35.047001
2025-01-05 20:08:02.002157056  26.94225  -26.59429      994.000000         7.779000      35.043999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      996.039978         7.773000      35.043999
2025-01-05 20:08:02.002157056  26.94225  -26.59429      998.039978         7.761000      35.043999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1000.000000         7.748000      35.044998
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1002.000000         7.721000      35.042999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1004.000000         7.712000      35.042999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1006.000000         7.704000      35.043999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1008.000000         7.713000      35.048000
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1010.000000         7.693000      35.047001
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1012.000000         7.682000      35.047001
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1014.000000         7.681000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1015.960022         7.690000      35.053001
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1018.000000         7.678000      35.051998
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1020.000000         7.652000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1022.080017         7.638000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1024.000000         7.627000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1025.959961         7.621000      35.049000
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1027.959961         7.616000      35.049000
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1030.000000         7.610000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1032.000000         7.607000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1034.000000         7.599000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1036.000000         7.587000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1038.000000         7.578000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1040.040039         7.571000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1042.079956         7.541000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1044.400024         7.512000      35.049999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1045.520020         7.508000      35.050999
2025-01-05 20:08:02.002157056  26.94225  -26.59429     1047.680054         7.500000      35.050999
